,mean reward,Fail Probability,method
68,76560,20,Supervisory+RL
69,126880,20,Supervisory+RL
70,-68200,20,Supervisory+RL
71,44840,20,Supervisory+RL
72,133760,20,Supervisory+RL
73,43740,20,Supervisory+RL
74,119620,20,Supervisory+RL
75,274700,20,Supervisory+RL
76,20620,20,Supervisory+RL
77,95840,20,Supervisory+RL
78,-27240,20,Supervisory+RL
79,-12430,20,Supervisory+RL
80,-4170,20,Supervisory+RL
81,156630,20,Supervisory+RL
82,38690,20,Supervisory+RL
83,45840,20,Supervisory+RL
84,42690,20,Supervisory+RL
85,81710,20,Supervisory+RL
86,144750,20,Supervisory+RL
87,170520,20,Supervisory+RL
88,83770,20,Supervisory+RL
89,78620,20,Supervisory+RL
90,-7280,20,Supervisory+RL
91,72810,20,Supervisory+RL
92,89500,20,Supervisory+RL
93,-55100,20,Supervisory+RL
94,133670,20,Supervisory+RL
95,124760,20,Supervisory+RL
96,77510,20,Supervisory+RL
97,125850,20,Supervisory+RL
98,123750,20,Supervisory+RL
99,119610,20,Supervisory+RL
100,70640,30,Supervisory+RL
101,132600,30,Supervisory+RL
102,63670,30,Supervisory+RL
103,-79400,30,Supervisory+RL
104,131650,30,Supervisory+RL
105,-12430,30,Supervisory+RL
106,-116170,30,Supervisory+RL
107,164440,30,Supervisory+RL
108,23800,30,Supervisory+RL
109,120660,30,Supervisory+RL
110,41710,30,Supervisory+RL
111,33730,30,Supervisory+RL
112,123750,30,Supervisory+RL
113,73780,30,Supervisory+RL
114,193660,30,Supervisory+RL
115,75410,30,Supervisory+RL
116,71770,30,Supervisory+RL
117,-37300,30,Supervisory+RL
118,-70430,30,Supervisory+RL
119,61710,30,Supervisory+RL
120,124800,30,Supervisory+RL
121,83680,30,Supervisory+RL
122,74730,30,Supervisory+RL
123,-65420,30,Supervisory+RL
124,-28230,30,Supervisory+RL
125,90640,30,Supervisory+RL
126,23800,30,Supervisory+RL
127,2350,30,Supervisory+RL
128,93660,30,Supervisory+RL
129,36560,30,Supervisory+RL
130,15540,30,Supervisory+RL
131,-28330,30,Supervisory+RL
132,66770,30,Supervisory+RL
133,22820,30,Supervisory+RL
134,114730,30,Supervisory+RL
135,-2130,30,Supervisory+RL
136,79640,30,Supervisory+RL
137,-98310,30,Supervisory+RL
138,-78270,30,Supervisory+RL
139,122740,30,Supervisory+RL
140,-26170,30,Supervisory+RL
141,-18350,30,Supervisory+RL
142,-14190,30,Supervisory+RL
143,31630,30,Supervisory+RL
144,55350,30,Supervisory+RL
145,59610,30,Supervisory+RL
146,88570,30,Supervisory+RL
147,-66150,30,Supervisory+RL
148,-17310,30,Supervisory+RL
149,123710,30,Supervisory+RL
150,31770,40,Supervisory+RL
151,-4110,40,Supervisory+RL
152,105590,40,Supervisory+RL
153,-12380,40,Supervisory+RL
154,21710,40,Supervisory+RL
155,-9260,40,Supervisory+RL
156,23820,40,Supervisory+RL
157,53410,40,Supervisory+RL
158,8560,40,Supervisory+RL
159,85790,40,Supervisory+RL
160,48860,40,Supervisory+RL
161,57600,40,Supervisory+RL
162,23780,40,Supervisory+RL
163,9590,40,Supervisory+RL
164,103740,40,Supervisory+RL
165,66860,40,Supervisory+RL
166,32700,40,Supervisory+RL
167,91710,40,Supervisory+RL
168,-19370,40,Supervisory+RL
169,102770,40,Supervisory+RL
170,64510,40,Supervisory+RL
171,85830,40,Supervisory+RL
172,168560,40,Supervisory+RL
173,35780,40,Supervisory+RL
174,82740,40,Supervisory+RL
175,-127250,40,Supervisory+RL
176,71730,40,Supervisory+RL
177,77540,40,Supervisory+RL
178,32390,40,Supervisory+RL
179,34760,40,Supervisory+RL
180,-31350,40,Supervisory+RL
181,174770,40,Supervisory+RL
182,-25190,40,Supervisory+RL
183,23730,40,Supervisory+RL
184,79660,40,Supervisory+RL
185,-68220,40,Supervisory+RL
186,85830,40,Supervisory+RL
187,120640,40,Supervisory+RL
188,28830,40,Supervisory+RL
189,79610,40,Supervisory+RL
190,-3110,40,Supervisory+RL
191,125790,40,Supervisory+RL
192,120610,40,Supervisory+RL
193,-37310,40,Supervisory+RL
194,73690,40,Supervisory+RL
195,94700,40,Supervisory+RL
196,19610,40,Supervisory+RL
197,37530,40,Supervisory+RL
198,-6220,40,Supervisory+RL
199,29680,40,Supervisory+RL
200,36460,50,Supervisory+RL
201,-4090,50,Supervisory+RL
202,64760,50,Supervisory+RL
203,-33360,50,Supervisory+RL
204,110720,50,Supervisory+RL
205,-28210,50,Supervisory+RL
206,-59380,50,Supervisory+RL
207,11410,50,Supervisory+RL
208,161710,50,Supervisory+RL
209,-127330,50,Supervisory+RL
210,31710,50,Supervisory+RL
211,24900,50,Supervisory+RL
212,-15180,50,Supervisory+RL
213,-76150,50,Supervisory+RL
214,150740,50,Supervisory+RL
215,26590,50,Supervisory+RL
216,33770,50,Supervisory+RL
217,63770,50,Supervisory+RL
218,-25140,50,Supervisory+RL
219,-18270,50,Supervisory+RL
220,-34460,50,Supervisory+RL
221,25890,50,Supervisory+RL
222,20680,50,Supervisory+RL
223,22420,50,Supervisory+RL
224,44800,50,Supervisory+RL
225,16850,50,Supervisory+RL
226,60740,50,Supervisory+RL
227,-189310,50,Supervisory+RL
228,26580,50,Supervisory+RL
229,-28210,50,Supervisory+RL
230,-71000,50,Supervisory+RL
231,105840,50,Supervisory+RL
232,63700,50,Supervisory+RL
233,-29420,50,Supervisory+RL
234,21710,50,Supervisory+RL
235,14560,50,Supervisory+RL
236,-73420,50,Supervisory+RL
237,-42410,50,Supervisory+RL
238,-27240,50,Supervisory+RL
239,-137220,50,Supervisory+RL
240,74860,50,Supervisory+RL
241,-27220,50,Supervisory+RL
242,-72080,50,Supervisory+RL
243,-35480,50,Supervisory+RL
244,-16150,50,Supervisory+RL
245,-16600,50,Supervisory+RL
246,-6210,50,Supervisory+RL
247,22640,50,Supervisory+RL
248,71720,50,Supervisory+RL
249,17550,50,Supervisory+RL
250,-36110,60,Supervisory+RL
251,70780,60,Supervisory+RL
252,-146450,60,Supervisory+RL
253,-10250,60,Supervisory+RL
254,32440,60,Supervisory+RL
255,-23500,60,Supervisory+RL
256,-26170,60,Supervisory+RL
257,-23370,60,Supervisory+RL
258,-79240,60,Supervisory+RL
259,-87230,60,Supervisory+RL
260,27610,60,Supervisory+RL
261,67590,60,Supervisory+RL
262,-104390,60,Supervisory+RL
263,-23320,60,Supervisory+RL
264,-86460,60,Supervisory+RL
265,-20330,60,Supervisory+RL
266,-72000,60,Supervisory+RL
267,112780,60,Supervisory+RL
268,-1260,60,Supervisory+RL
269,-132460,60,Supervisory+RL
270,-26200,60,Supervisory+RL
271,14790,60,Supervisory+RL
272,-10320,60,Supervisory+RL
273,14390,60,Supervisory+RL
274,11710,60,Supervisory+RL
275,75850,60,Supervisory+RL
276,-124430,60,Supervisory+RL
277,12780,60,Supervisory+RL
278,126580,60,Supervisory+RL
279,-45180,60,Supervisory+RL
280,23690,60,Supervisory+RL
281,-31360,60,Supervisory+RL
282,25430,60,Supervisory+RL
283,-146250,60,Supervisory+RL
284,-175130,60,Supervisory+RL
285,-219160,60,Supervisory+RL
286,-138190,60,Supervisory+RL
287,-18250,60,Supervisory+RL
288,-81280,60,Supervisory+RL
289,13760,60,Supervisory+RL
290,-118210,60,Supervisory+RL
291,-123250,60,Supervisory+RL
292,-139240,60,Supervisory+RL
293,-82440,60,Supervisory+RL
294,58650,60,Supervisory+RL
295,-166090,60,Supervisory+RL
296,-19320,60,Supervisory+RL
297,-39360,60,Supervisory+RL
298,-76200,60,Supervisory+RL
299,-36470,60,Supervisory+RL
300,-10250,70,Supervisory+RL
301,74500,70,Supervisory+RL
302,-95220,70,Supervisory+RL
303,-129290,70,Supervisory+RL
304,-251380,70,Supervisory+RL
305,-46170,70,Supervisory+RL
306,-10300,70,Supervisory+RL
307,-98350,70,Supervisory+RL
308,75470,70,Supervisory+RL
309,11770,70,Supervisory+RL
310,-127220,70,Supervisory+RL
311,-70360,70,Supervisory+RL
312,-57670,70,Supervisory+RL
313,-106630,70,Supervisory+RL
314,-42440,70,Supervisory+RL
315,-32450,70,Supervisory+RL
316,-1420,70,Supervisory+RL
317,61670,70,Supervisory+RL
318,-149350,70,Supervisory+RL
319,-186260,70,Supervisory+RL
320,-10340,70,Supervisory+RL
321,-92440,70,Supervisory+RL
322,-1350,70,Supervisory+RL
323,25490,70,Supervisory+RL
324,-131350,70,Supervisory+RL
325,-58370,70,Supervisory+RL
326,-210380,70,Supervisory+RL
327,-87240,70,Supervisory+RL
328,-92400,70,Supervisory+RL
329,-340,70,Supervisory+RL
330,113450,70,Supervisory+RL
331,-83370,70,Supervisory+RL
332,-34470,70,Supervisory+RL
333,-137300,70,Supervisory+RL
334,-114390,70,Supervisory+RL
335,-22400,70,Supervisory+RL
336,19710,70,Supervisory+RL
337,-85550,70,Supervisory+RL
338,-63440,70,Supervisory+RL
339,-42460,70,Supervisory+RL
340,23530,70,Supervisory+RL
341,-36540,70,Supervisory+RL
342,-71390,70,Supervisory+RL
343,-85190,70,Supervisory+RL
344,9690,70,Supervisory+RL
345,34170,70,Supervisory+RL
346,-109390,70,Supervisory+RL
347,-25580,70,Supervisory+RL
348,-154810,70,Supervisory+RL
349,11380,70,Supervisory+RL
350,-264490,80,Supervisory+RL
351,-108620,80,Supervisory+RL
352,-146550,80,Supervisory+RL
353,-89360,80,Supervisory+RL
354,-99370,80,Supervisory+RL
355,-141410,80,Supervisory+RL
356,-135500,80,Supervisory+RL
357,-137310,80,Supervisory+RL
358,-39340,80,Supervisory+RL
359,-188270,80,Supervisory+RL
360,-109650,80,Supervisory+RL
361,-166560,80,Supervisory+RL
362,-139470,80,Supervisory+RL
363,-117360,80,Supervisory+RL
364,-43440,80,Supervisory+RL
365,-148280,80,Supervisory+RL
366,-96260,80,Supervisory+RL
367,-111440,80,Supervisory+RL
368,-145240,80,Supervisory+RL
369,-83440,80,Supervisory+RL
370,-160370,80,Supervisory+RL
371,-120400,80,Supervisory+RL
372,-26550,80,Supervisory+RL
373,-16110,80,Supervisory+RL
374,-87220,80,Supervisory+RL
375,-35540,80,Supervisory+RL
376,-195530,80,Supervisory+RL
377,-187320,80,Supervisory+RL
378,-193180,80,Supervisory+RL
379,-88370,80,Supervisory+RL
380,-141320,80,Supervisory+RL
381,97590,80,Supervisory+RL
382,-126280,80,Supervisory+RL
383,21780,80,Supervisory+RL
384,-24130,80,Supervisory+RL
385,-209290,80,Supervisory+RL
386,-100350,80,Supervisory+RL
387,-87320,80,Supervisory+RL
388,20660,80,Supervisory+RL
389,-201400,80,Supervisory+RL
390,-10360,80,Supervisory+RL
391,-49740,80,Supervisory+RL
392,-107650,80,Supervisory+RL
393,-108630,80,Supervisory+RL
394,-130370,80,Supervisory+RL
395,-30320,80,Supervisory+RL
396,-70430,80,Supervisory+RL
397,-4470,80,Supervisory+RL
398,-148350,80,Supervisory+RL
399,-41380,80,Supervisory+RL
400,-248260,90,Supervisory+RL
401,-10320,90,Supervisory+RL
402,-143500,90,Supervisory+RL
403,-278700,90,Supervisory+RL
404,-156680,90,Supervisory+RL
405,-33450,90,Supervisory+RL
406,-148290,90,Supervisory+RL
407,-208470,90,Supervisory+RL
408,-89440,90,Supervisory+RL
409,-130360,90,Supervisory+RL
410,-163500,90,Supervisory+RL
411,-111450,90,Supervisory+RL
412,-170720,90,Supervisory+RL
413,-258360,90,Supervisory+RL
414,-62820,90,Supervisory+RL
415,-131360,90,Supervisory+RL
416,-222430,90,Supervisory+RL
417,-76640,90,Supervisory+RL
418,-98310,90,Supervisory+RL
419,-202410,90,Supervisory+RL
420,-151360,90,Supervisory+RL
421,-192750,90,Supervisory+RL
422,-104500,90,Supervisory+RL
423,-48200,90,Supervisory+RL
424,-101460,90,Supervisory+RL
425,37710,90,Supervisory+RL
426,-267600,90,Supervisory+RL
427,-165540,90,Supervisory+RL
428,-119620,90,Supervisory+RL
429,-163530,90,Supervisory+RL
430,-150460,90,Supervisory+RL
431,-36650,90,Supervisory+RL
432,-13590,90,Supervisory+RL
433,-178530,90,Supervisory+RL
434,-251430,90,Supervisory+RL
435,-257610,90,Supervisory+RL
436,-260420,90,Supervisory+RL
437,-261450,90,Supervisory+RL
438,-94410,90,Supervisory+RL
439,-115540,90,Supervisory+RL
440,-198290,90,Supervisory+RL
441,-176680,90,Supervisory+RL
442,-110240,90,Supervisory+RL
443,-157660,90,Supervisory+RL
444,-259440,90,Supervisory+RL
445,-147290,90,Supervisory+RL
446,-142430,90,Supervisory+RL
447,-261420,90,Supervisory+RL
448,-186050,90,Supervisory+RL
449,-96170,90,Supervisory+RL
450,-16130,10,Supervisory
451,-104000,10,Supervisory
452,-111870,10,Supervisory
453,-12080,10,Supervisory
454,25930,10,Supervisory
455,-63040,10,Supervisory
456,-53060,10,Supervisory
457,-132900,10,Supervisory
458,-160930,10,Supervisory
459,-2020,10,Supervisory
460,-60910,10,Supervisory
461,-164030,10,Supervisory
462,19020,10,Supervisory
463,-51000,10,Supervisory
464,-64070,10,Supervisory
465,-154000,10,Supervisory
466,-11990,10,Supervisory
467,-102920,10,Supervisory
468,-13030,10,Supervisory
469,87950,10,Supervisory
470,-61010,10,Supervisory
471,-161970,10,Supervisory
472,17020,10,Supervisory
473,-53040,10,Supervisory
474,-35080,10,Supervisory
475,-111890,10,Supervisory
476,-63000,10,Supervisory
477,-14120,10,Supervisory
478,-25020,10,Supervisory
479,-215010,10,Supervisory
480,26940,10,Supervisory
481,-76170,10,Supervisory
482,-171920,10,Supervisory
483,-76040,10,Supervisory
484,-56130,10,Supervisory
485,-23000,10,Supervisory
486,-2010,10,Supervisory
487,34890,10,Supervisory
488,26940,10,Supervisory
489,-101000,10,Supervisory
490,-100930,10,Supervisory
491,-51970,10,Supervisory
492,36960,10,Supervisory
493,-61980,10,Supervisory
494,-172010,10,Supervisory
495,-61870,10,Supervisory
496,-133060,10,Supervisory
497,27020,10,Supervisory
498,-21890,10,Supervisory
499,-11930,10,Supervisory
500,-103010,20,Supervisory
501,-71910,20,Supervisory
502,-116020,20,Supervisory
503,-71950,20,Supervisory
504,-4100,20,Supervisory
505,-4140,20,Supervisory
506,-175000,20,Supervisory
507,-161880,20,Supervisory
508,-12030,20,Supervisory
509,-53060,20,Supervisory
510,-64090,20,Supervisory
511,-113040,20,Supervisory
512,-61140,20,Supervisory
513,-162940,20,Supervisory
514,-61930,20,Supervisory
515,-53000,20,Supervisory
516,-104030,20,Supervisory
517,-11030,20,Supervisory
518,-69180,20,Supervisory
519,-15050,20,Supervisory
520,-60890,20,Supervisory
521,-100890,20,Supervisory
522,-11950,20,Supervisory
523,-64100,20,Supervisory
524,-113030,20,Supervisory
525,-23000,20,Supervisory
526,37910,20,Supervisory
527,-121980,20,Supervisory
528,-22960,20,Supervisory
529,-163000,20,Supervisory
530,64950,20,Supervisory
531,-61950,20,Supervisory
532,-2070,20,Supervisory
533,-21980,20,Supervisory
534,-61990,20,Supervisory
535,87870,20,Supervisory
536,-13040,20,Supervisory
537,-65050,20,Supervisory
538,-65020,20,Supervisory
539,-11950,20,Supervisory
540,-122980,20,Supervisory
541,-23050,20,Supervisory
542,86860,20,Supervisory
543,-66090,20,Supervisory
544,-112010,20,Supervisory
545,-37180,20,Supervisory
546,-102030,20,Supervisory
547,-13040,20,Supervisory
548,-21980,20,Supervisory
549,-151870,20,Supervisory
550,26890,30,Supervisory
551,-113060,30,Supervisory
552,-66090,30,Supervisory
553,-24050,30,Supervisory
554,-42020,30,Supervisory
555,-4110,30,Supervisory
556,-134130,30,Supervisory
557,36890,30,Supervisory
558,-12980,30,Supervisory
559,-45180,30,Supervisory
560,-71890,30,Supervisory
561,-23110,30,Supervisory
562,-213930,30,Supervisory
563,-72940,30,Supervisory
564,-77090,30,Supervisory
565,-180930,30,Supervisory
566,65950,30,Supervisory
567,18980,30,Supervisory
568,-31990,30,Supervisory
569,-70900,30,Supervisory
570,66980,30,Supervisory
571,-102970,30,Supervisory
572,19050,30,Supervisory
573,-105060,30,Supervisory
574,24870,30,Supervisory
575,-81030,30,Supervisory
576,-77160,30,Supervisory
577,-42010,30,Supervisory
578,-74100,30,Supervisory
579,-131910,30,Supervisory
580,-152930,30,Supervisory
581,-110840,30,Supervisory
582,-62050,30,Supervisory
583,-32010,30,Supervisory
584,-160840,30,Supervisory
585,-83990,30,Supervisory
586,-84130,30,Supervisory
587,-112020,30,Supervisory
588,22870,30,Supervisory
589,-104010,30,Supervisory
590,-124010,30,Supervisory
591,-63060,30,Supervisory
592,-103910,30,Supervisory
593,-61930,30,Supervisory
594,-74010,30,Supervisory
595,-124020,30,Supervisory
596,-125060,30,Supervisory
597,5870,30,Supervisory
598,-60940,30,Supervisory
599,-181870,30,Supervisory
600,-172030,40,Supervisory
601,-103000,40,Supervisory
602,-123020,40,Supervisory
603,-132920,40,Supervisory
604,-24010,40,Supervisory
605,-11960,40,Supervisory
606,-130900,40,Supervisory
607,-64080,40,Supervisory
608,27000,40,Supervisory
609,-33090,40,Supervisory
610,-23120,40,Supervisory
611,-54040,40,Supervisory
612,-114110,40,Supervisory
613,-27260,40,Supervisory
614,-23300,40,Supervisory
615,-21980,40,Supervisory
616,-121970,40,Supervisory
617,-91020,40,Supervisory
618,-191940,40,Supervisory
619,-22080,40,Supervisory
620,-124030,40,Supervisory
621,-111000,40,Supervisory
622,-104010,40,Supervisory
623,-61970,40,Supervisory
624,-73990,40,Supervisory
625,-223930,40,Supervisory
626,-183020,40,Supervisory
627,-161960,40,Supervisory
628,-23060,40,Supervisory
629,-76150,40,Supervisory
630,66920,40,Supervisory
631,-66050,40,Supervisory
632,-73140,40,Supervisory
633,-110930,40,Supervisory
634,-225080,40,Supervisory
635,-15070,40,Supervisory
636,26940,40,Supervisory
637,-21860,40,Supervisory
638,-52030,40,Supervisory
639,-82050,40,Supervisory
640,-164000,40,Supervisory
641,-53060,40,Supervisory
642,-114010,40,Supervisory
643,-113100,40,Supervisory
644,-13030,40,Supervisory
645,-131000,40,Supervisory
646,-105040,40,Supervisory
647,-53060,40,Supervisory
648,-53080,40,Supervisory
649,-26090,40,Supervisory
650,-73040,50,Supervisory
651,-131000,50,Supervisory
652,-64090,50,Supervisory
653,-62040,50,Supervisory
654,-113070,50,Supervisory
655,-13140,50,Supervisory
656,-125000,50,Supervisory
657,-122090,50,Supervisory
658,-184040,50,Supervisory
659,-100930,50,Supervisory
660,-135080,50,Supervisory
661,-104030,50,Supervisory
662,-132970,50,Supervisory
663,-225070,50,Supervisory
664,-101940,50,Supervisory
665,-75110,50,Supervisory
666,54860,50,Supervisory
667,-33040,50,Supervisory
668,-53000,50,Supervisory
669,-173050,50,Supervisory
670,-103090,50,Supervisory
671,-54060,50,Supervisory
672,-53020,50,Supervisory
673,-33110,50,Supervisory
674,-193060,50,Supervisory
675,-170880,50,Supervisory
676,-186270,50,Supervisory
677,-133070,50,Supervisory
678,-115060,50,Supervisory
679,-142010,50,Supervisory
680,-175100,50,Supervisory
681,-96140,50,Supervisory
682,-150860,50,Supervisory
683,-172030,50,Supervisory
684,-104030,50,Supervisory
685,-72910,50,Supervisory
686,-229170,50,Supervisory
687,-223000,50,Supervisory
688,-23100,50,Supervisory
689,-173030,50,Supervisory
690,-93050,50,Supervisory
691,-121990,50,Supervisory
692,-131920,50,Supervisory
693,-84120,50,Supervisory
694,-61980,50,Supervisory
695,-16090,50,Supervisory
696,-175150,50,Supervisory
697,27990,50,Supervisory
698,-114120,50,Supervisory
699,-211910,50,Supervisory
700,35870,60,Supervisory
701,-123070,60,Supervisory
702,-25190,60,Supervisory
703,-165020,60,Supervisory
704,98090,60,Supervisory
705,-44030,60,Supervisory
706,-105120,60,Supervisory
707,-173070,60,Supervisory
708,-133980,60,Supervisory
709,-102030,60,Supervisory
710,-92150,60,Supervisory
711,-53080,60,Supervisory
712,-86040,60,Supervisory
713,-173090,60,Supervisory
714,-63970,60,Supervisory
715,-124030,60,Supervisory
716,-164050,60,Supervisory
717,-170920,60,Supervisory
718,-136150,60,Supervisory
719,-40940,60,Supervisory
720,-64040,60,Supervisory
721,-94100,60,Supervisory
722,-94090,60,Supervisory
723,-235130,60,Supervisory
724,-64960,60,Supervisory
725,-94030,60,Supervisory
726,75940,60,Supervisory
727,-74130,60,Supervisory
728,-214010,60,Supervisory
729,-74040,60,Supervisory
730,-92080,60,Supervisory
731,-115040,60,Supervisory
732,-167130,60,Supervisory
733,-153020,60,Supervisory
734,107990,60,Supervisory
735,-130920,60,Supervisory
736,-125080,60,Supervisory
737,-164010,60,Supervisory
738,-203900,60,Supervisory
739,-165040,60,Supervisory
740,-34070,60,Supervisory
741,-52210,60,Supervisory
742,-114080,60,Supervisory
743,-93020,60,Supervisory
744,-142050,60,Supervisory
745,24830,60,Supervisory
746,-112080,60,Supervisory
747,-175120,60,Supervisory
748,-131870,60,Supervisory
749,-202040,60,Supervisory
750,-134080,70,Supervisory
751,-175100,70,Supervisory
752,-105150,70,Supervisory
753,-85030,70,Supervisory
754,-76160,70,Supervisory
755,-173020,70,Supervisory
756,-161920,70,Supervisory
757,-131000,70,Supervisory
758,-172890,70,Supervisory
759,-12020,70,Supervisory
760,-155140,70,Supervisory
761,-175110,70,Supervisory
762,-132030,70,Supervisory
763,-121950,70,Supervisory
764,-128190,70,Supervisory
765,-183070,70,Supervisory
766,-113040,70,Supervisory
767,-40950,70,Supervisory
768,-180950,70,Supervisory
769,-133050,70,Supervisory
770,-120940,70,Supervisory
771,-13060,70,Supervisory
772,-175080,70,Supervisory
773,-194000,70,Supervisory
774,-195110,70,Supervisory
775,-221980,70,Supervisory
776,-145090,70,Supervisory
777,-170830,70,Supervisory
778,-175160,70,Supervisory
779,-190350,70,Supervisory
780,-113960,70,Supervisory
781,-193060,70,Supervisory
782,-85060,70,Supervisory
783,-193020,70,Supervisory
784,-28110,70,Supervisory
785,-126070,70,Supervisory
786,-221970,70,Supervisory
787,-236170,70,Supervisory
788,-122090,70,Supervisory
789,-201980,70,Supervisory
790,-195040,70,Supervisory
791,-162980,70,Supervisory
792,-173090,70,Supervisory
793,-122040,70,Supervisory
794,-93020,70,Supervisory
795,-140960,70,Supervisory
796,-182050,70,Supervisory
797,-176110,70,Supervisory
798,-220960,70,Supervisory
799,-117110,70,Supervisory
800,-72900,80,Supervisory
801,-152910,80,Supervisory
802,-171950,80,Supervisory
803,-195090,80,Supervisory
804,-5100,80,Supervisory
805,-201040,80,Supervisory
806,-234100,80,Supervisory
807,-181000,80,Supervisory
808,-226020,80,Supervisory
809,-121970,80,Supervisory
810,-194100,80,Supervisory
811,-114960,80,Supervisory
812,-174080,80,Supervisory
813,-113040,80,Supervisory
814,-134110,80,Supervisory
815,-133000,80,Supervisory
816,-97190,80,Supervisory
817,-83030,80,Supervisory
818,-221940,80,Supervisory
819,-162950,80,Supervisory
820,-232000,80,Supervisory
821,-88150,80,Supervisory
822,-194010,80,Supervisory
823,-124030,80,Supervisory
824,-104050,80,Supervisory
825,-204080,80,Supervisory
826,-121960,80,Supervisory
827,-125060,80,Supervisory
828,-181970,80,Supervisory
829,-163910,80,Supervisory
830,-194100,80,Supervisory
831,-93020,80,Supervisory
832,-162980,80,Supervisory
833,-144210,80,Supervisory
834,-171000,80,Supervisory
835,-173040,80,Supervisory
836,-146190,80,Supervisory
837,-135130,80,Supervisory
838,-227100,80,Supervisory
839,-25080,80,Supervisory
840,-197160,80,Supervisory
841,-183040,80,Supervisory
842,-131990,80,Supervisory
843,-143060,80,Supervisory
844,-223000,80,Supervisory
845,-231040,80,Supervisory
846,-153060,80,Supervisory
847,-90990,80,Supervisory
848,-125050,80,Supervisory
849,-123880,80,Supervisory
850,-131960,90,Supervisory
851,-225030,90,Supervisory
852,-142080,90,Supervisory
853,-180940,90,Supervisory
854,-192010,90,Supervisory
855,-187250,90,Supervisory
856,-210890,90,Supervisory
857,-22980,90,Supervisory
858,-147220,90,Supervisory
859,-162020,90,Supervisory
860,-245080,90,Supervisory
861,-223000,90,Supervisory
862,-232020,90,Supervisory
863,-144070,90,Supervisory
864,-233090,90,Supervisory
865,-154030,90,Supervisory
866,-175130,90,Supervisory
867,-133930,90,Supervisory
868,-144050,90,Supervisory
869,-173910,90,Supervisory
870,-152040,90,Supervisory
871,-171010,90,Supervisory
872,-235060,90,Supervisory
873,-191970,90,Supervisory
874,-150920,90,Supervisory
875,-193050,90,Supervisory
876,-192030,90,Supervisory
877,-201080,90,Supervisory
878,-114090,90,Supervisory
879,-234080,90,Supervisory
880,-97140,90,Supervisory
881,-135120,90,Supervisory
882,-145040,90,Supervisory
883,-94050,90,Supervisory
884,-181950,90,Supervisory
885,-122960,90,Supervisory
886,-67120,90,Supervisory
887,-194070,90,Supervisory
888,-236170,90,Supervisory
889,-227100,90,Supervisory
890,-237160,90,Supervisory
891,-243080,90,Supervisory
892,-154090,90,Supervisory
893,-157210,90,Supervisory
894,-234070,90,Supervisory
895,-230980,90,Supervisory
896,-237190,90,Supervisory
897,-134140,90,Supervisory
898,-184030,90,Supervisory
899,-224030,90,Supervisory
