,mean reward,Rejection Type 1 Probability,method
834,149130,80.0,Supervisory
835,36920,80.0,Supervisory
836,169050,80.0,Supervisory
837,99060,80.0,Supervisory
838,99130,80.0,Supervisory
839,98050,80.0,Supervisory
840,46940,80.0,Supervisory
841,94980,80.0,Supervisory
842,119020,80.0,Supervisory
843,66920,80.0,Supervisory
844,189000,80.0,Supervisory
845,159100,80.0,Supervisory
846,158070,80.0,Supervisory
847,98030,80.0,Supervisory
848,199120,80.0,Supervisory
849,58080,80.0,Supervisory
850,47990,90.0,Supervisory
851,47940,90.0,Supervisory
852,109150,90.0,Supervisory
853,58020,90.0,Supervisory
854,166890,90.0,Supervisory
855,46880,90.0,Supervisory
856,-2070,90.0,Supervisory
857,58070,90.0,Supervisory
858,68050,90.0,Supervisory
859,108010,90.0,Supervisory
860,-32980,90.0,Supervisory
861,58930,90.0,Supervisory
862,48020,90.0,Supervisory
863,9060,90.0,Supervisory
864,109110,90.0,Supervisory
865,118980,90.0,Supervisory
866,19100,90.0,Supervisory
867,99060,90.0,Supervisory
868,118080,90.0,Supervisory
869,-2090,90.0,Supervisory
870,76880,90.0,Supervisory
871,114880,90.0,Supervisory
872,-32060,90.0,Supervisory
873,128000,90.0,Supervisory
874,19070,90.0,Supervisory
875,46960,90.0,Supervisory
876,-3040,90.0,Supervisory
877,107920,90.0,Supervisory
878,108020,90.0,Supervisory
879,108030,90.0,Supervisory
880,9010,90.0,Supervisory
881,69190,90.0,Supervisory
882,104830,90.0,Supervisory
883,-3120,90.0,Supervisory
884,59050,90.0,Supervisory
885,59000,90.0,Supervisory
886,48960,90.0,Supervisory
887,45950,90.0,Supervisory
888,97050,90.0,Supervisory
889,29010,90.0,Supervisory
890,7050,90.0,Supervisory
891,85850,90.0,Supervisory
892,-84130,90.0,Supervisory
893,98070,90.0,Supervisory
894,129110,90.0,Supervisory
895,107980,90.0,Supervisory
896,35920,90.0,Supervisory
897,126950,90.0,Supervisory
898,7990,90.0,Supervisory
899,109060,90.0,Supervisory
